data_id,room_id,board_id,light,temp,sound,uploadtime,status
241363,516,516C,332,23,610,13/12/2021 16:01,1
241364,516,516A,224,24,514,13/12/2021 16:01,1
241365,516,516B,271,24,625,13/12/2021 16:01,1
241366,516,516C,304,23,612,13/12/2021 16:01,1
241367,516,516A,243,24,515,13/12/2021 16:01,1
241368,516,516B,263,24,625,13/12/2021 16:01,1
241369,516,516C,332,23,609,13/12/2021 16:01,1
241370,516,516A,261,24,514,13/12/2021 16:01,1
241371,516,516B,249,24,627,13/12/2021 16:01,1
241372,516,516B,280,24,626,13/12/2021 16:01,1
241373,516,516C,306,23,612,13/12/2021 16:01,1
241374,516,516A,232,24,515,13/12/2021 16:01,1
241375,516,516C,324,23,609,13/12/2021 16:01,1
241376,516,516B,275,24,626,13/12/2021 16:01,1
241377,516,516A,233,24,516,13/12/2021 16:01,1
241378,516,516C,310,23,612,13/12/2021 16:02,1
241379,516,516B,243,24,625,13/12/2021 16:02,1
241380,516,516A,264,24,516,13/12/2021 16:02,1
241381,516,516C,305,23,611,13/12/2021 16:02,1
241382,516,516B,247,24,624,13/12/2021 16:02,1
241383,516,516A,225,24,515,13/12/2021 16:02,1
241384,516,516C,316,23,611,13/12/2021 16:02,1
241385,516,516B,245,24,625,13/12/2021 16:02,1
241386,516,516A,256,24,516,13/12/2021 16:02,1
241387,516,516C,332,23,611,13/12/2021 16:02,1
241388,516,516B,248,24,625,13/12/2021 16:02,1
241389,516,516A,246,24,515,13/12/2021 16:02,1
241390,516,516C,327,23,611,13/12/2021 16:02,1
241391,516,516B,251,24,624,13/12/2021 16:02,1
241392,516,516A,232,24,514,13/12/2021 16:02,1
241393,516,516C,307,23,612,13/12/2021 16:02,1
241394,516,516B,258,24,623,13/12/2021 16:02,1
241395,516,516A,264,24,514,13/12/2021 16:02,1
241396,516,516C,304,23,612,13/12/2021 16:02,1
241397,516,516B,253,24,624,13/12/2021 16:02,1
241398,516,516A,230,24,515,13/12/2021 16:02,1
241399,516,516C,309,23,611,13/12/2021 16:02,1
241400,516,516B,257,24,623,13/12/2021 16:02,1
241401,516,516A,237,24,515,13/12/2021 16:02,1
241402,516,516C,330,23,613,13/12/2021 16:02,1
241403,516,516B,272,24,625,13/12/2021 16:02,1
241404,516,516A,255,24,515,13/12/2021 16:02,1
241405,516,516C,318,23,611,13/12/2021 16:02,1
241406,516,516B,288,24,625,13/12/2021 16:02,1
241407,516,516A,235,24,515,13/12/2021 16:03,1
241408,516,516B,282,24,625,13/12/2021 16:03,1
241409,516,516A,262,24,515,13/12/2021 16:03,1
241410,516,516C,309,23,606,13/12/2021 16:03,1
241411,516,516B,257,24,625,13/12/2021 16:03,1
241412,516,516A,229,24,515,13/12/2021 16:03,1
241413,516,516C,308,23,612,13/12/2021 16:03,1
241414,516,516B,254,24,626,13/12/2021 16:03,1
241415,516,516C,325,23,611,13/12/2021 16:03,1
241416,516,516A,264,24,515,13/12/2021 16:03,1
241417,516,516B,259,24,626,13/12/2021 16:03,1
241418,516,516C,331,23,611,13/12/2021 16:03,1
241419,516,516A,247,24,516,13/12/2021 16:03,1
241420,516,516B,275,24,625,13/12/2021 16:03,1
241421,516,516C,334,23,609,13/12/2021 16:03,1
241422,516,516A,232,24,514,13/12/2021 16:03,1
241423,516,516B,288,24,625,13/12/2021 16:03,1
241424,516,516C,330,23,612,13/12/2021 16:03,1
241425,516,516A,229,24,515,13/12/2021 16:03,1
241426,516,516B,251,24,622,13/12/2021 16:03,1
241427,516,516C,320,22,611,13/12/2021 16:03,1
241428,516,516A,230,24,514,13/12/2021 16:03,1
241429,516,516B,243,24,625,13/12/2021 16:03,1
241430,516,516C,322,22,611,13/12/2021 16:03,1
241431,516,516A,240,24,515,13/12/2021 16:03,1
241432,516,516C,330,23,606,13/12/2021 16:03,1
241433,516,516B,248,24,623,13/12/2021 16:03,1
241434,516,516A,269,24,514,13/12/2021 16:03,1
241435,516,516B,243,24,625,13/12/2021 16:03,1
241436,516,516C,324,23,611,13/12/2021 16:04,1
241437,516,516A,228,24,514,13/12/2021 16:04,1
241438,516,516B,245,24,624,13/12/2021 16:04,1
241439,516,516C,300,23,610,13/12/2021 16:04,1
241440,516,516A,264,24,515,13/12/2021 16:04,1
241441,516,516B,283,24,624,13/12/2021 16:04,1
241442,516,516C,332,23,612,13/12/2021 16:04,1
241443,516,516A,228,24,515,13/12/2021 16:04,1
241444,516,516B,244,24,624,13/12/2021 16:04,1
241445,516,516C,305,23,608,13/12/2021 16:04,1
241446,516,516B,285,24,625,13/12/2021 16:04,1
241447,516,516A,229,24,515,13/12/2021 16:04,1
241448,516,516C,311,23,612,13/12/2021 16:04,1
241449,516,516A,234,24,515,13/12/2021 16:04,1
241450,516,516B,246,24,626,13/12/2021 16:04,1
241451,516,516C,320,23,607,13/12/2021 16:04,1
241452,516,516A,226,24,515,13/12/2021 16:04,1
241453,516,516C,317,23,611,13/12/2021 16:04,1
241454,516,516B,262,24,625,13/12/2021 16:04,1
241455,516,516A,231,24,515,13/12/2021 16:04,1
241456,516,516C,310,23,613,13/12/2021 16:04,1
241457,516,516B,275,24,625,13/12/2021 16:04,1
241458,516,516A,260,24,514,13/12/2021 16:04,1
241459,516,516C,307,23,612,13/12/2021 16:04,1
241460,516,516B,286,24,624,13/12/2021 16:04,1
241461,516,516A,259,24,515,13/12/2021 16:04,1
241462,516,516C,307,23,605,13/12/2021 16:04,1
241463,516,516B,273,24,624,13/12/2021 16:04,1
241464,516,516A,249,24,515,13/12/2021 16:04,1
241465,516,516C,315,23,612,13/12/2021 16:05,1
241466,516,516B,245,24,627,13/12/2021 16:05,1
241467,516,516A,247,24,514,13/12/2021 16:05,1
241468,516,516C,331,23,612,13/12/2021 16:05,1
241469,516,516B,280,24,625,13/12/2021 16:05,1
241470,516,516A,254,24,515,13/12/2021 16:05,1
241471,516,516C,327,23,612,13/12/2021 16:05,1
241472,516,516B,250,24,623,13/12/2021 16:05,1
241473,516,516A,265,24,514,13/12/2021 16:05,1
241474,516,516C,305,23,611,13/12/2021 16:05,1
241475,516,516B,284,24,625,13/12/2021 16:05,1
241476,516,516A,226,24,513,13/12/2021 16:05,1
241477,516,516C,318,23,611,13/12/2021 16:05,1
241478,516,516B,290,24,624,13/12/2021 16:05,1
241479,516,516A,266,24,515,13/12/2021 16:05,1
241480,516,516C,335,23,611,13/12/2021 16:05,1
241481,516,516B,281,24,625,13/12/2021 16:05,1
241482,516,516A,229,24,515,13/12/2021 16:05,1
241483,516,516C,313,23,611,13/12/2021 16:05,1
241484,516,516B,284,24,625,13/12/2021 16:05,1
241485,516,516A,233,24,515,13/12/2021 16:05,1
241486,516,516C,311,23,611,13/12/2021 16:05,1
241487,516,516B,276,24,624,13/12/2021 16:05,1
241488,516,516A,230,24,515,13/12/2021 16:05,1
241489,516,516C,333,23,610,13/12/2021 16:05,1
241490,516,516B,246,24,625,13/12/2021 16:05,1
241491,516,516A,228,24,514,13/12/2021 16:05,1
241492,516,516C,333,23,611,13/12/2021 16:05,1
241493,516,516B,262,24,624,13/12/2021 16:05,1
241494,516,516A,250,24,514,13/12/2021 16:05,1
241495,516,516C,333,23,609,13/12/2021 16:06,1
241496,516,516A,250,24,515,13/12/2021 16:06,1
241497,516,516C,307,23,611,13/12/2021 16:06,1
241498,516,516B,260,24,626,13/12/2021 16:06,1
241499,516,516A,247,24,515,13/12/2021 16:06,1
241500,516,516C,317,23,612,13/12/2021 16:06,1
241501,516,516B,289,24,625,13/12/2021 16:06,1
241502,516,516A,228,24,516,13/12/2021 16:06,1
241503,516,516C,317,23,611,13/12/2021 16:06,1
241504,516,516B,264,24,617,13/12/2021 16:06,1
241505,516,516A,265,24,514,13/12/2021 16:06,1
241506,516,516C,309,23,610,13/12/2021 16:06,1
241507,516,516B,246,24,623,13/12/2021 16:06,1
241508,516,516A,237,24,514,13/12/2021 16:06,1
241509,516,516C,327,23,611,13/12/2021 16:06,1
241510,516,516B,281,24,624,13/12/2021 16:06,1
241511,516,516B,247,24,622,13/12/2021 16:06,1
241512,516,516A,234,24,515,13/12/2021 16:06,1
241513,516,516C,308,23,611,13/12/2021 16:06,1
241514,516,516B,256,24,623,13/12/2021 16:06,1
241515,516,516A,265,24,514,13/12/2021 16:06,1
241516,516,516C,332,23,612,13/12/2021 16:06,1
241517,516,516B,289,24,627,13/12/2021 16:06,1
241518,516,516A,239,24,515,13/12/2021 16:06,1
241519,516,516C,316,23,612,13/12/2021 16:06,1
241520,516,516B,249,24,627,13/12/2021 16:06,1
241521,516,516A,223,24,515,13/12/2021 16:06,1
241522,516,516C,306,23,612,13/12/2021 16:06,1
241523,516,516B,273,24,624,13/12/2021 16:07,1
241524,516,516A,226,24,516,13/12/2021 16:07,1
241525,516,516C,322,23,612,13/12/2021 16:07,1
241526,516,516B,280,24,626,13/12/2021 16:07,1
241527,516,516A,230,24,515,13/12/2021 16:07,1
241528,516,516C,329,23,612,13/12/2021 16:07,1
241529,516,516B,268,24,624,13/12/2021 16:07,1
241530,516,516A,251,24,515,13/12/2021 16:07,1
241531,516,516C,323,23,611,13/12/2021 16:07,1
241532,516,516C,326,23,612,13/12/2021 16:07,1
241533,516,516B,245,24,622,13/12/2021 16:07,1
241534,516,516A,266,24,514,13/12/2021 16:07,1
241535,516,516A,255,24,514,13/12/2021 16:07,1
241536,516,516C,327,23,611,13/12/2021 16:07,1
241537,516,516B,262,24,620,13/12/2021 16:07,1
241538,516,516C,327,23,612,13/12/2021 16:07,1
241539,516,516A,236,24,514,13/12/2021 16:07,1
241540,516,516B,288,24,624,13/12/2021 16:07,1
241541,516,516C,329,23,611,13/12/2021 16:07,1
241542,516,516A,226,24,514,13/12/2021 16:07,1
241543,516,516B,281,24,625,13/12/2021 16:07,1
241544,516,516C,341,23,610,13/12/2021 16:07,1
241545,516,516A,227,24,514,13/12/2021 16:07,1
241546,516,516B,256,24,624,13/12/2021 16:07,1
241547,516,516C,329,23,612,13/12/2021 16:07,1
241548,516,516A,247,24,514,13/12/2021 16:07,1
241549,516,516C,335,23,609,13/12/2021 16:07,1
241550,516,516B,245,24,626,13/12/2021 16:07,1
241551,516,516A,257,24,512,13/12/2021 16:07,1
241552,516,516B,276,24,625,13/12/2021 16:08,1
241553,516,516C,330,23,611,13/12/2021 16:08,1
241554,516,516A,258,24,515,13/12/2021 16:08,1
241555,516,516B,261,24,623,13/12/2021 16:08,1
241556,516,516C,306,23,611,13/12/2021 16:08,1
241557,516,516A,237,24,515,13/12/2021 16:08,1
241558,516,516B,290,24,625,13/12/2021 16:08,1
241559,516,516C,333,23,611,13/12/2021 16:08,1
241560,516,516A,248,24,515,13/12/2021 16:08,1
241561,516,516B,290,24,623,13/12/2021 16:08,1
241562,516,516C,332,23,611,13/12/2021 16:08,1
241563,516,516A,227,24,514,13/12/2021 16:08,1
241564,516,516C,333,23,611,13/12/2021 16:08,1
241565,516,516B,269,24,623,13/12/2021 16:08,1
241566,516,516A,226,24,514,13/12/2021 16:08,1
241567,516,516B,243,24,623,13/12/2021 16:08,1
241568,516,516C,326,23,611,13/12/2021 16:08,1
241569,516,516A,225,24,514,13/12/2021 16:08,1
241570,516,516B,247,24,625,13/12/2021 16:08,1
241571,516,516C,330,23,611,13/12/2021 16:08,1
241572,516,516A,239,24,514,13/12/2021 16:08,1
241573,516,516B,245,24,625,13/12/2021 16:08,1
241574,516,516C,335,23,611,13/12/2021 16:08,1
241575,516,516A,263,24,514,13/12/2021 16:08,1
241576,516,516B,244,24,625,13/12/2021 16:08,1
241577,516,516C,336,23,611,13/12/2021 16:08,1
241578,516,516A,262,24,514,13/12/2021 16:08,1
241579,516,516B,244,24,620,13/12/2021 16:08,1
241580,516,516C,333,23,611,13/12/2021 16:08,1
241581,516,516B,261,24,623,13/12/2021 16:08,1
241582,516,516A,235,24,515,13/12/2021 16:08,1
241583,516,516C,324,23,611,13/12/2021 16:09,1
241584,516,516A,233,24,515,13/12/2021 16:09,1
241585,516,516B,250,24,626,13/12/2021 16:09,1
241586,516,516C,303,23,611,13/12/2021 16:09,1
241587,516,516A,251,24,515,13/12/2021 16:09,1
241588,516,516B,254,24,625,13/12/2021 16:09,1
241589,516,516C,330,23,610,13/12/2021 16:09,1
241590,516,516A,264,24,513,13/12/2021 16:09,1
241591,516,516B,277,24,625,13/12/2021 16:09,1
241592,516,516C,321,23,611,13/12/2021 16:09,1
241593,516,516A,249,24,515,13/12/2021 16:09,1
241594,516,516B,255,24,623,13/12/2021 16:09,1
241595,516,516C,301,23,612,13/12/2021 16:09,1
241596,516,516A,233,24,514,13/12/2021 16:09,1
241597,516,516B,259,24,625,13/12/2021 16:09,1
241598,516,516C,315,23,611,13/12/2021 16:09,1
241599,516,516A,231,24,514,13/12/2021 16:09,1
241600,516,516B,284,24,624,13/12/2021 16:09,1
241601,516,516C,328,23,618,13/12/2021 16:09,1
241602,516,516A,230,24,513,13/12/2021 16:09,1
241603,516,516B,246,24,623,13/12/2021 16:09,1
241604,516,516C,328,23,612,13/12/2021 16:09,1
241605,516,516A,229,24,515,13/12/2021 16:09,1
241606,516,516B,260,24,622,13/12/2021 16:09,1
241607,516,516C,304,23,611,13/12/2021 16:09,1
241608,516,516A,225,24,512,13/12/2021 16:09,1
241609,516,516B,274,24,626,13/12/2021 16:09,1
241610,516,516C,319,23,612,13/12/2021 16:10,1
241611,516,516A,238,24,514,13/12/2021 16:10,1
241612,516,516B,254,24,625,13/12/2021 16:10,1
241613,516,516A,261,24,514,13/12/2021 16:10,1
241614,516,516B,269,24,624,13/12/2021 16:10,1
241615,516,516C,316,23,606,13/12/2021 16:10,1
241616,516,516A,256,24,515,13/12/2021 16:10,1
241617,516,516B,262,24,625,13/12/2021 16:10,1
241618,516,516C,310,23,610,13/12/2021 16:10,1
241619,516,516A,226,24,514,13/12/2021 16:10,1
241620,516,516B,248,24,625,13/12/2021 16:10,1
241621,516,516C,326,23,612,13/12/2021 16:10,1
241622,516,516A,259,24,515,13/12/2021 16:10,1
241623,516,516B,286,24,625,13/12/2021 16:10,1
241624,516,516C,311,23,611,13/12/2021 16:10,1
241625,516,516B,263,24,624,13/12/2021 16:10,1
241626,516,516A,237,24,514,13/12/2021 16:10,1
241627,516,516C,317,23,612,13/12/2021 16:10,1
241628,516,516B,241,24,623,13/12/2021 16:10,1
241629,516,516A,238,24,515,13/12/2021 16:10,1
241630,516,516C,328,23,611,13/12/2021 16:10,1
241631,516,516A,247,24,514,13/12/2021 16:10,1
241632,516,516C,305,23,611,13/12/2021 16:10,1
241633,516,516B,248,24,624,13/12/2021 16:10,1
241634,516,516A,245,24,515,13/12/2021 16:10,1
241635,516,516C,318,23,611,13/12/2021 16:10,1
241636,516,516B,245,24,626,13/12/2021 16:10,1
241637,516,516A,226,24,514,13/12/2021 16:10,1
241638,516,516C,333,23,612,13/12/2021 16:10,1
241639,516,516B,245,24,623,13/12/2021 16:10,1
241640,516,516A,260,24,514,13/12/2021 16:11,1
241641,516,516C,331,23,611,13/12/2021 16:11,1
241642,516,516B,247,24,626,13/12/2021 16:11,1
241643,516,516A,235,24,514,13/12/2021 16:11,1
241644,516,516C,302,23,610,13/12/2021 16:11,1
241645,516,516B,262,24,626,13/12/2021 16:11,1
241646,516,516A,250,24,514,13/12/2021 16:11,1
241647,516,516B,285,24,625,13/12/2021 16:11,1
241648,516,516C,314,23,611,13/12/2021 16:11,1
241649,516,516A,235,24,515,13/12/2021 16:11,1
241650,516,516B,278,24,625,13/12/2021 16:11,1
241651,516,516C,314,23,612,13/12/2021 16:11,1
241652,516,516A,265,24,515,13/12/2021 16:11,1
241653,516,516B,244,24,624,13/12/2021 16:11,1
241654,516,516C,308,23,611,13/12/2021 16:11,1
241655,516,516A,242,24,514,13/12/2021 16:11,1
241656,516,516B,288,24,623,13/12/2021 16:11,1
241657,516,516C,335,23,611,13/12/2021 16:11,1
241658,516,516A,228,24,514,13/12/2021 16:11,1
241659,516,516B,246,24,627,13/12/2021 16:11,1
241660,516,516A,226,24,514,13/12/2021 16:11,1
241661,516,516B,283,24,624,13/12/2021 16:11,1
241662,516,516C,302,23,611,13/12/2021 16:11,1
241663,516,516A,227,24,515,13/12/2021 16:11,1
241664,516,516C,310,23,611,13/12/2021 16:11,1
241665,516,516B,247,24,621,13/12/2021 16:11,1
241666,516,516A,226,24,514,13/12/2021 16:11,1
241667,516,516C,329,23,611,13/12/2021 16:12,1
241668,516,516B,272,24,624,13/12/2021 16:12,1
241669,516,516A,229,24,515,13/12/2021 16:12,1
241670,516,516C,333,23,611,13/12/2021 16:12,1
241671,516,516B,279,24,625,13/12/2021 16:12,1
241672,516,516A,230,24,515,13/12/2021 16:12,1
241673,516,516C,321,23,612,13/12/2021 16:12,1
241674,516,516B,248,24,623,13/12/2021 16:12,1
241675,516,516A,226,24,514,13/12/2021 16:12,1
241676,516,516B,245,24,623,13/12/2021 16:12,1
241677,516,516C,312,23,612,13/12/2021 16:12,1
241678,516,516A,225,24,515,13/12/2021 16:12,1
241679,516,516B,288,24,625,13/12/2021 16:12,1
241680,516,516C,306,23,609,13/12/2021 16:12,1
241681,516,516A,249,24,514,13/12/2021 16:12,1
241682,516,516B,250,24,626,13/12/2021 16:12,1
241683,516,516C,322,23,611,13/12/2021 16:12,1
241684,516,516A,239,24,514,13/12/2021 16:12,1
241685,516,516B,243,24,625,13/12/2021 16:12,1
241686,516,516C,332,23,614,13/12/2021 16:12,1
241687,516,516A,275,24,514,13/12/2021 16:12,1
241688,516,516B,254,24,625,13/12/2021 16:12,1
241689,516,516C,337,23,611,13/12/2021 16:12,1
241690,516,516A,274,24,515,13/12/2021 16:12,1
241691,516,516C,335,23,610,13/12/2021 16:12,1
241692,516,516B,280,24,625,13/12/2021 16:12,1
241693,516,516B,253,24,619,13/12/2021 16:12,1
241694,516,516A,259,24,514,13/12/2021 16:12,1
241695,516,516C,329,23,611,13/12/2021 16:12,1
241696,516,516B,292,24,627,13/12/2021 16:13,1
241697,516,516A,256,24,514,13/12/2021 16:13,1
241698,516,516C,320,23,611,13/12/2021 16:13,1
241699,516,516B,280,24,626,13/12/2021 16:13,1
241700,516,516A,246,24,515,13/12/2021 16:13,1
241701,516,516C,312,23,613,13/12/2021 16:13,1
241702,516,516B,251,24,626,13/12/2021 16:13,1
241703,516,516A,240,24,514,13/12/2021 16:13,1
241704,516,516C,303,23,611,13/12/2021 16:13,1
241705,516,516B,264,24,624,13/12/2021 16:13,1
241706,516,516A,235,24,514,13/12/2021 16:13,1
241707,516,516C,302,23,612,13/12/2021 16:13,1
241708,516,516B,293,24,624,13/12/2021 16:13,1
241709,516,516A,232,24,514,13/12/2021 16:13,1
241710,516,516C,304,23,612,13/12/2021 16:13,1
241711,516,516B,289,24,624,13/12/2021 16:13,1
241712,516,516A,239,24,515,13/12/2021 16:13,1
241713,516,516C,306,23,612,13/12/2021 16:13,1
241714,516,516B,275,24,623,13/12/2021 16:13,1
241715,516,516A,266,24,515,13/12/2021 16:13,1
241716,516,516C,304,23,611,13/12/2021 16:13,1
241717,516,516A,258,24,515,13/12/2021 16:13,1
241718,516,516C,334,23,610,13/12/2021 16:13,1
241719,516,516B,275,24,624,13/12/2021 16:13,1
241720,516,516A,248,24,515,13/12/2021 16:13,1
241721,516,516C,311,23,612,13/12/2021 16:13,1
241722,516,516B,248,24,625,13/12/2021 16:13,1
241723,516,516C,334,23,613,13/12/2021 16:13,1
241724,516,516A,234,24,514,13/12/2021 16:13,1
241725,516,516B,295,24,624,13/12/2021 16:13,1
241726,516,516C,320,23,612,13/12/2021 16:14,1
241727,516,516A,234,24,515,13/12/2021 16:14,1
241728,516,516B,286,24,626,13/12/2021 16:14,1
241729,516,516C,329,23,611,13/12/2021 16:14,1
241730,516,516A,252,24,515,13/12/2021 16:14,1
241731,516,516B,289,24,624,13/12/2021 16:14,1
241732,516,516C,334,23,610,13/12/2021 16:14,1
241733,516,516A,275,24,515,13/12/2021 16:14,1
241734,516,516B,284,24,626,13/12/2021 16:14,1
241735,516,516C,332,23,610,13/12/2021 16:14,1
241736,516,516A,243,24,515,13/12/2021 16:14,1
241737,516,516B,276,24,624,13/12/2021 16:14,1
241738,516,516A,242,24,514,13/12/2021 16:14,1
241739,516,516B,276,24,623,13/12/2021 16:14,1
241740,516,516C,312,23,612,13/12/2021 16:14,1
241741,516,516A,275,24,515,13/12/2021 16:14,1
241742,516,516B,265,24,624,13/12/2021 16:14,1
241743,516,516C,308,23,612,13/12/2021 16:14,1
241744,516,516A,267,24,515,13/12/2021 16:14,1
241745,516,516B,253,24,626,13/12/2021 16:14,1
241746,516,516C,308,23,613,13/12/2021 16:14,1
241747,516,516A,250,24,514,13/12/2021 16:14,1
241748,516,516C,314,23,613,13/12/2021 16:14,1
241749,516,516B,268,24,625,13/12/2021 16:14,1
241750,516,516A,247,24,514,13/12/2021 16:14,1
241751,516,516C,333,22,613,13/12/2021 16:14,1
241752,516,516B,284,24,625,13/12/2021 16:14,1
241753,516,516A,266,24,515,13/12/2021 16:14,1
241754,516,516C,307,23,613,13/12/2021 16:15,1
241755,516,516B,275,24,624,13/12/2021 16:15,1
241756,516,516A,259,24,515,13/12/2021 16:15,1
241757,516,516C,333,23,612,13/12/2021 16:15,1
241758,516,516B,256,24,623,13/12/2021 16:15,1
241759,516,516A,257,24,514,13/12/2021 16:15,1
241760,516,516C,331,22,612,13/12/2021 16:15,1
241761,516,516B,256,24,625,13/12/2021 16:15,1
241762,516,516A,234,24,513,13/12/2021 16:15,1
241763,516,516C,323,22,612,13/12/2021 16:15,1
241764,516,516B,271,24,624,13/12/2021 16:15,1
241765,516,516A,252,24,515,13/12/2021 16:15,1
241766,516,516C,319,22,613,13/12/2021 16:15,1
241767,516,516B,258,24,623,13/12/2021 16:15,1
241768,516,516A,275,24,514,13/12/2021 16:15,1
241769,516,516C,319,22,613,13/12/2021 16:15,1
241770,516,516B,248,24,624,13/12/2021 16:15,1
241771,516,516A,267,24,514,13/12/2021 16:15,1
241772,516,516C,316,22,610,13/12/2021 16:15,1
241773,516,516B,259,24,625,13/12/2021 16:15,1
241774,516,516A,238,24,514,13/12/2021 16:15,1
241775,516,516C,308,22,613,13/12/2021 16:15,1
241776,516,516B,272,24,624,13/12/2021 16:15,1
241777,516,516A,243,24,514,13/12/2021 16:15,1
241778,516,516C,307,22,612,13/12/2021 16:15,1
241779,516,516B,291,24,627,13/12/2021 16:15,1
241780,516,516A,272,24,514,13/12/2021 16:15,1
241781,516,516C,303,23,613,13/12/2021 16:15,1
241782,516,516B,295,24,625,13/12/2021 16:15,1
241783,516,516A,259,24,515,13/12/2021 16:16,1
241785,516,516C,332,22,613,13/12/2021 16:16,1
241786,516,516A,237,24,514,13/12/2021 16:16,1
241787,516,516B,282,24,624,13/12/2021 16:16,1
241788,516,516C,303,22,613,13/12/2021 16:16,1
241789,516,516A,262,24,514,13/12/2021 16:16,1
241790,516,516B,250,24,623,13/12/2021 16:16,1
241791,516,516C,333,22,613,13/12/2021 16:16,1
241792,516,516A,271,24,513,13/12/2021 16:16,1
241793,516,516A,241,24,514,13/12/2021 16:16,1
241794,516,516B,278,24,624,13/12/2021 16:16,1
241795,516,516C,306,22,613,13/12/2021 16:16,1
241796,516,516B,280,24,625,13/12/2021 16:16,1
241797,516,516C,327,22,612,13/12/2021 16:16,1
241798,516,516A,236,24,515,13/12/2021 16:16,1
241799,516,516B,250,24,626,13/12/2021 16:16,1
241800,516,516C,311,22,612,13/12/2021 16:16,1
241801,516,516A,271,24,515,13/12/2021 16:16,1
241802,516,516B,279,24,625,13/12/2021 16:16,1
241803,516,516C,321,22,612,13/12/2021 16:16,1
241804,516,516A,267,24,513,13/12/2021 16:16,1
241805,516,516B,267,24,625,13/12/2021 16:16,1
241806,516,516C,327,22,613,13/12/2021 16:16,1
241807,516,516A,250,24,514,13/12/2021 16:16,1
241808,516,516B,268,24,624,13/12/2021 16:16,1
241809,516,516C,305,22,612,13/12/2021 16:16,1
241810,516,516A,239,24,516,13/12/2021 16:16,1
241811,516,516B,275,24,624,13/12/2021 16:17,1
241812,516,516C,318,22,613,13/12/2021 16:17,1
241813,516,516A,233,24,515,13/12/2021 16:17,1
241814,516,516B,251,24,626,13/12/2021 16:17,1
241815,516,516A,271,24,514,13/12/2021 16:17,1
241816,516,516C,317,22,613,13/12/2021 16:17,1
241817,516,516A,237,24,514,13/12/2021 16:17,1
241818,516,516B,293,24,624,13/12/2021 16:17,1
241819,516,516C,306,22,612,13/12/2021 16:17,1
241820,516,516A,258,24,514,13/12/2021 16:17,1
241821,516,516B,254,24,624,13/12/2021 16:17,1
241822,516,516C,325,22,613,13/12/2021 16:17,1
241823,516,516A,277,24,514,13/12/2021 16:17,1
241824,516,516B,272,24,626,13/12/2021 16:17,1
241825,516,516A,258,24,514,13/12/2021 16:17,1
241826,516,516C,305,22,612,13/12/2021 16:17,1
241827,516,516B,283,24,625,13/12/2021 16:17,1
241828,516,516C,333,22,613,13/12/2021 16:17,1
241829,516,516B,248,24,622,13/12/2021 16:17,1
241830,516,516A,235,24,513,13/12/2021 16:17,1
241831,516,516C,313,22,611,13/12/2021 16:17,1
241832,516,516A,235,24,515,13/12/2021 16:17,1
241833,516,516B,295,24,624,13/12/2021 16:17,1
241834,516,516B,248,24,620,13/12/2021 16:17,1
241835,516,516A,247,24,521,13/12/2021 16:17,1
241836,516,516C,308,22,613,13/12/2021 16:17,1
241837,516,516A,276,24,519,13/12/2021 16:17,1
241838,516,516C,331,22,612,13/12/2021 16:17,1
241839,516,516B,276,24,627,13/12/2021 16:17,1
241840,516,516A,256,24,520,13/12/2021 16:18,1
241841,516,516C,303,22,613,13/12/2021 16:18,1
241842,516,516B,285,24,625,13/12/2021 16:18,1
241843,516,516A,234,24,520,13/12/2021 16:18,1
241844,516,516C,335,22,613,13/12/2021 16:18,1
241845,516,516B,249,24,621,13/12/2021 16:18,1
241846,516,516C,309,22,614,13/12/2021 16:18,1
241847,516,516A,278,24,520,13/12/2021 16:18,1
241848,516,516B,247,24,623,13/12/2021 16:18,1
241849,516,516C,309,22,613,13/12/2021 16:18,1
241850,516,516A,263,24,520,13/12/2021 16:18,1
241851,516,516B,266,24,624,13/12/2021 16:18,1
241852,516,516A,238,24,520,13/12/2021 16:18,1
241853,516,516B,292,24,625,13/12/2021 16:18,1
241854,516,516C,304,22,613,13/12/2021 16:18,1
241855,516,516A,244,24,520,13/12/2021 16:18,1
241856,516,516B,293,24,625,13/12/2021 16:18,1
241857,516,516C,304,22,613,13/12/2021 16:18,1
241858,516,516A,273,24,520,13/12/2021 16:18,1
241859,516,516B,265,24,621,13/12/2021 16:18,1
241860,516,516C,303,22,613,13/12/2021 16:18,1
241861,516,516A,276,24,519,13/12/2021 16:18,1
241862,516,516B,250,24,627,13/12/2021 16:18,1
241863,516,516C,306,22,613,13/12/2021 16:18,1
241864,516,516A,259,24,520,13/12/2021 16:18,1
241865,516,516B,262,24,625,13/12/2021 16:18,1
241866,516,516C,305,22,614,13/12/2021 16:18,1
241867,516,516A,237,24,520,13/12/2021 16:19,1
241868,516,516B,291,24,625,13/12/2021 16:19,1
241869,516,516B,292,24,624,13/12/2021 16:19,1
241870,516,516A,239,24,520,13/12/2021 16:19,1
241871,516,516C,326,22,607,13/12/2021 16:19,1
241872,516,516B,291,24,624,13/12/2021 16:19,1
241873,516,516A,277,24,520,13/12/2021 16:19,1
241874,516,516C,309,22,614,13/12/2021 16:19,1
241875,516,516B,293,24,625,13/12/2021 16:19,1
241876,516,516A,235,24,521,13/12/2021 16:19,1
241877,516,516C,315,22,614,13/12/2021 16:19,1
241878,516,516B,253,24,624,13/12/2021 16:19,1
241879,516,516A,246,24,520,13/12/2021 16:19,1
241880,516,516C,315,22,612,13/12/2021 16:19,1
